split_name,setting,input_group,feature,transformed_mean,transformed_std,fitted_scale,constant,status
cross_load,full_engineered_features_254,scalar,cur_1_std,-3.5808925474667937e-11,0.9999999998889249,0.0230403159415976,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_band_energy_0_500,-3.4499229193639686e-10,0.9999999997332132,817704.8944860984,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_band_energy_2000_5000,-3.1997954379246887e-10,0.9999999995154852,6312.055845708444,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_band_energy_500_2000,-1.2743565986300824e-10,0.9999999991045432,389.332108039332,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_clearance_factor,-6.875481064462891e-10,0.9999999836184956,0.3027411502742985,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_crest_factor,-3.1468098248026696e-10,1.0000000009376984,0.0885024003463473,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_dominant_frequency,4.7260871499218605e-09,0.9999999914622844,13.718642021609138,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_energy,-3.3557574902674915e-10,0.9999999982549528,128.3449163204228,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_high_frequency_ratio,-2.2671075751732592e-10,1.0000000004346294,9.1808285029772e-06,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_impulse_factor,-1.1026973192951287e-10,0.9999999944214084,0.1583763330638696,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_kurtosis,6.63913199437811e-11,0.9999999991136528,0.1228713147937992,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_mean,-1.3887353457288276e-11,0.9999999987909156,0.0022789733046774,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_order_energy_0.5_1.5,4.285698637176234e-10,1.000000001178277,1016253.7199785447,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_order_energy_1.5_2.5,-2.6828390080940846e-10,0.9999999998648426,5036.3263711183645,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_order_energy_10_20,3.4576340476274394e-10,1.000000000686795,468.8102365578147,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_order_energy_2.5_5,-4.845027417933671e-10,0.9999999989578332,2172.792166706932,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_order_energy_20_50,-1.6443712029005008e-10,0.9999999994243278,285.18879068629747,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_order_energy_5_10,-1.2894859518353882e-10,1.0000000026124596,1562.9775409591657,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_order_entropy,-1.9426065605137448e-10,0.9999999998357356,0.4392840559590896,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_peak,4.1126376062305967e-10,1.0000000002452378,0.0389094725790895,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_peak_order,6.378779198204339e-09,1.0000000030615583,0.2013017684332987,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_peak_order_amp,-4.359310023998337e-10,0.9999999996449144,283.51722480085874,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_peak_to_peak,-8.731627346524823e-11,0.9999999991439664,0.0775233827855298,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_rms,1.7293251214124755e-10,1.000000001901569,0.0230909475849601,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_shape_factor,9.569495230920202e-12,1.0000000061720171,0.0244200238789267,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_skewness,-6.151601140336628e-10,0.999999993079688,0.0489916596834752,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_spectral_centroid,-3.0684910631685657e-10,1.0000000003376754,22.02240671706324,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_spectral_entropy,-1.9426065605137448e-10,0.9999999998357356,0.4392840559590896,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_spectral_kurtosis,2.1208591533949055e-10,0.9999999999336558,1071.9231079069702,False,pass
cross_load,full_engineered_features_254,scalar,cur_2_std,-1.9486835572353344e-10,1.000000000454537,0.0231182788041665,False,pass
cross_load,full_engineered_features_254,scalar,key_phase_0_clearance_factor,1.6481012370372502e-10,1.0000000007920349,61.09554882648129,False,pass
cross_load,full_engineered_features_254,scalar,key_phase_0_crest_factor,6.40265141667953e-10,1.0000000004482104,1.3122128094711518,False,pass
cross_load,full_engineered_features_254,scalar,key_phase_0_energy,-2.025695461957344e-10,1.0000000026616696,8040.380110434461,False,pass
cross_load,full_engineered_features_254,scalar,key_phase_0_impulse_factor,-2.9461531166257803e-10,0.999999999709605,9.781745676511296,False,pass
cross_load,full_engineered_features_254,scalar,key_phase_0_kurtosis,-3.8348576601813804e-10,1.0000000010077008,10.124606612771656,False,pass
cross_load,full_engineered_features_254,scalar,key_phase_0_mean,-5.507060656256085e-11,1.0000000011044428,0.1737184056941129,False,pass
cross_load,full_engineered_features_254,scalar,key_phase_0_peak,7.292455842095967e-11,0.9999999947368388,0.1627602997983031,False,pass
cross_load,full_engineered_features_254,scalar,key_phase_0_peak_to_peak,1.3471714677458989e-10,0.999999997660614,0.1843929700360744,False,pass
cross_load,full_engineered_features_254,scalar,key_phase_0_rms,2.1443870610267046e-10,1.0000000004870335,0.2892093755152606,False,pass
cross_load,full_engineered_features_254,scalar,key_phase_0_shape_factor,-1.2647684980606194e-10,1.0000000003132308,0.9835143343664589,False,pass
cross_load,full_engineered_features_254,scalar,key_phase_0_skewness,-3.7330946775788036e-10,1.0000000003812264,1.3143257104937571,False,pass
cross_load,full_engineered_features_254,scalar,key_phase_0_std,-4.9595107733615714e-11,0.9999999999580698,0.2477027930382139,False,pass
cross_load,full_engineered_features_254,scalar,load_nm,0.0,0.0,1.0,True,pass
cross_load,full_engineered_features_254,scalar,rpm_nominal,-2.4652656386880312e-08,0.999999999801807,785.3547013422757,False,pass
cross_load,full_engineered_features_254,scalar,torque_0_clearance_factor,3.44097330320353e-10,1.0000000060339744,0.1697172123044658,False,pass
cross_load,full_engineered_features_254,scalar,torque_0_crest_factor,-6.952792597327698e-11,0.999999995899381,0.0619922224746339,False,pass
cross_load,full_engineered_features_254,scalar,torque_0_energy,1.5264447390386787e-10,1.000000001709745,1380.0405976203883,False,pass
cross_load,full_engineered_features_254,scalar,torque_0_impulse_factor,1.4362066054996438e-10,1.0000000029171348,0.1061306141222378,False,pass
cross_load,full_engineered_features_254,scalar,torque_0_kurtosis,8.388806237820167e-11,1.000000004850446,17.210568287084605,False,pass
cross_load,full_engineered_features_254,scalar,torque_0_mean,-5.281871800487503e-10,0.9999999977358476,0.1148147130833912,False,pass
cross_load,full_engineered_features_254,scalar,torque_0_peak,-5.387269175325888e-11,0.999999998882329,0.115961758369428,False,pass
cross_load,full_engineered_features_254,scalar,torque_0_peak_to_peak,3.8682546164666616e-10,1.0000000019722062,0.0173999684259707,False,pass
cross_load,full_engineered_features_254,scalar,torque_0_rms,-4.774010317674626e-10,0.9999999984561512,0.1147540874970709,False,pass
cross_load,full_engineered_features_254,scalar,torque_0_shape_factor,-1.9853561085274464e-10,0.9999999903123687,0.0203889848572749,False,pass
cross_load,full_engineered_features_254,scalar,torque_0_skewness,1.0803350473310635e-10,0.9999999937200406,0.4939163305378038,False,pass
cross_load,full_engineered_features_254,scalar,torque_0_std,3.3869068618806276e-10,1.0000000046632107,0.0054365503702153,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_band_energy_0_500,1.0685113173270747e-10,0.9999999998645008,5601.632306445709,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_band_energy_2000_5000,4.3957017673068716e-10,1.000000002146595,11093143.057310876,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_band_energy_500_2000,-6.261794807066797e-11,0.9999999997270992,417896.4334175818,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_clearance_factor,6.758534930085728e-11,1.0000000008181666,1.8787272191101445,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_crest_factor,2.8124696495837184e-10,1.0000000017861976,0.8529343994164469,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_dominant_frequency,1.2731849853435395e-10,0.9999999992425366,540.339166305399,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_energy,5.2126031537300616e-11,1.000000000239043,1739.6880848393057,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_envelope_band_energy,1.0221249953700726e-10,1.000000000947482,2731258.593272018,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_envelope_kurtosis,1.8930999215385002e-10,1.000000010836174,2.299892323028243,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_envelope_rms,3.3932072721052004e-10,1.0000000008018666,0.2085029646681229,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_envelope_spectrum_peak_amp,-6.67790880759139e-10,0.99999999762529,206.78826850053045,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_envelope_spectrum_peak_freq,-4.969275811447777e-09,1.0000000021569944,324.2694125922879,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_high_frequency_ratio,4.54310984713415e-10,1.0000000003585463,0.0037731110159606,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_impulse_factor,-5.283258608051166e-11,0.999999998480796,1.3936143168109876,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_keyphase_angle_revolutions,3.706467972356474e-09,1.0000000007860894,16.159218040830094,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_keyphase_estimated_rpm,-5.0514465506423314e-11,1.0000000115778584,1799.8875183266791,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_keyphase_order_energy_0.5_1.5,8.4193565399483e-11,0.9999999998535144,3167.4751617202965,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_keyphase_order_energy_1.5_2.5,2.8070897926557147e-10,1.0000000001958145,128.82014559711828,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_keyphase_order_energy_10_20,-6.483994853430934e-10,0.9999999967597056,8521.724292594748,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_keyphase_order_energy_2.5_5,-7.068235360574426e-11,0.9999999991482654,520.6881902934126,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_keyphase_order_energy_20_50,2.643398679193015e-10,1.000000001593059,7955631.594436094,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_keyphase_order_energy_5_10,-2.780375814198777e-10,0.999999999274274,628.1216191351737,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_keyphase_order_entropy,4.767294462942838e-10,0.9999999999650276,0.5718148480529069,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_keyphase_peak_order,2.130863296233468e-09,0.999999998287504,31.157607347229355,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_keyphase_peak_order_amp,-5.839224978228601e-10,0.9999999959891704,542.1976171357053,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_keyphase_pulse_count,3.706467972356474e-09,1.0000000007860894,16.159218040830094,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_keyphase_rpm_std,-3.395454856777344e-10,0.9999999929946838,338.3512187993073,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_kurtosis,2.582761713995614e-10,1.000000000906041,1.7917502315552605,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_mean,-4.2656287820253794e-12,0.999999999563615,4.967542423446835e-05,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_order_energy_0.5_1.5,1.0700894086926226e-10,1.0000000002143803,3307.796997559916,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_order_energy_1.5_2.5,1.7133290134798804e-10,1.00000000068996,145.5594630704707,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_order_energy_10_20,-3.4124552046698325e-10,0.9999999982294996,9500.383899327631,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_order_energy_2.5_5,4.931726801137841e-10,1.000000001576057,563.2962436600918,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_order_energy_20_50,-3.8541773241717206e-10,0.9999999980354096,10454565.431130264,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_order_energy_5_10,-7.150188514444337e-11,0.9999999996709598,1343.7830490895888,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_order_entropy,1.7558418384487206e-10,0.9999999996607574,0.929028586870953,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_peak,-6.060337097969517e-10,0.9999999992010478,0.4473313689907965,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_peak_order,2.1015107968342842e-09,0.9999999994217884,32.848713040848736,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_peak_order_amp,5.710538800510771e-11,0.9999999995133882,698.5935716188856,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_peak_to_peak,2.798852633937062e-10,1.000000002365704,0.8742511421141663,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_rms,5.107707898871621e-10,1.0000000032342569,0.1474218177062673,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_shape_factor,1.7094076955412468e-10,0.9999999993737236,0.0700091541910865,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_skewness,8.410904186952525e-10,0.999999997749324,0.0693479041200224,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_spectral_centroid,-2.7353688277819256e-10,1.0000000007713106,316.91770532150593,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_spectral_entropy,1.7558418384487206e-10,0.9999999996607574,0.929028586870953,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_spectral_kurtosis,3.691227435441323e-10,1.0000000001631593,1604.536463886996,False,pass
cross_load,full_engineered_features_254,scalar,vib_0_std,5.709462829125171e-10,1.0000000021294102,0.1474338603703142,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_band_energy_0_500,-2.737271204967856e-11,1.0000000002167069,647.2814156884144,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_band_energy_2000_5000,5.173079138165665e-10,1.000000002243586,422246.86651110806,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_band_energy_500_2000,-2.9551554105519715e-10,0.9999999998745652,600718.8379684481,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_clearance_factor,-2.9652575863389994e-11,0.999999997871302,2.617092310065352,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_crest_factor,1.6418785358571928e-10,1.0000000016598187,1.0787067454698784,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_dominant_frequency,4.854094270142998e-09,0.9999999916586816,418.3584002810376,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_energy,-3.0010993887171164e-10,1.0000000006908352,140.49236563002293,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_envelope_band_energy,3.5469516278699035e-10,1.0000000006597851,246947.77320629123,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_envelope_kurtosis,4.902627752776152e-10,1.0000000069490305,2.097424588163268,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_envelope_rms,-4.2074785062524763e-10,0.9999999986879914,0.0735919277580699,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_envelope_spectrum_peak_amp,-1.2724198501360014e-10,0.9999999998466808,95.52807870449332,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_envelope_spectrum_peak_freq,5.460004840992487e-09,0.9999999997472584,190.7325311889497,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_high_frequency_ratio,-1.2129574870345475e-10,0.9999999989811432,0.0038169269574475,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_impulse_factor,-7.42159631884327e-10,0.999999999289355,1.8867921932861795,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_keyphase_angle_revolutions,3.706467972356474e-09,1.0000000007860894,16.159218040830094,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_keyphase_estimated_rpm,-5.0514465506423314e-11,1.0000000115778584,1799.8875183266791,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_keyphase_order_energy_0.5_1.5,3.329282616562909e-10,1.0000000004279854,96.58943362904496,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_keyphase_order_energy_1.5_2.5,4.727755503331422e-10,1.0000000013627215,237.54646199229165,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_keyphase_order_energy_10_20,-4.567857189002962e-10,0.999999997906866,15003.883544134464,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_keyphase_order_energy_2.5_5,6.450699516665402e-10,1.000000000856572,109.5725989796008,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_keyphase_order_energy_20_50,4.444060703470808e-10,1.0000000011366876,589491.5107621469,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_keyphase_order_energy_5_10,-5.484728272386064e-10,0.9999999989154243,389.9943130419354,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_keyphase_order_entropy,2.6330215329407776e-10,1.0000000002085756,1.1535775936071968,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_keyphase_peak_order,-1.3762104410385562e-08,1.0000000111277478,23.639668258993,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_keyphase_peak_order_amp,2.7366973535622017e-10,1.0000000003693337,252.5478287844357,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_keyphase_pulse_count,3.706467972356474e-09,1.0000000007860894,16.159218040830094,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_keyphase_rpm_std,-3.395454856777344e-10,0.9999999929946838,338.3512187993073,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_kurtosis,-4.976373636021454e-10,0.9999999934089392,1.9222596609939409,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_mean,-6.065489805382781e-11,0.999999999964713,4.008313514038958e-05,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_order_energy_0.5_1.5,-4.828959578575367e-10,1.0000000000172098,105.35229777840831,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_order_energy_1.5_2.5,1.795150659735995e-10,1.000000000422805,255.80838990219928,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_order_energy_10_20,3.0229535630824256e-10,1.0000000036345518,37506.47187893924,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_order_energy_2.5_5,2.696647307542626e-10,1.0000000001427731,115.3522065560085,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_order_energy_20_50,1.7044582271674844e-11,1.000000000909007,795407.9860614311,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_order_energy_5_10,-2.56114664438266e-10,0.9999999993604076,427.76250965339744,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_order_entropy,-3.2075782976138656e-10,1.0000000000633942,1.195583697594412,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_peak,1.8218168172424622e-10,0.9999999999252348,0.1748092934483807,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_peak_order,-3.6887168355415886e-10,1.000000004686826,23.54503450987438,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_peak_order_amp,3.629610140759264e-11,1.0000000000944436,294.1847866750526,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_peak_to_peak,5.874755944428654e-10,0.9999999993115344,0.3348518248160357,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_rms,1.1670224752976163e-10,0.9999999994146814,0.0520368362491241,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_shape_factor,8.652280434455587e-10,1.000000000968592,0.0830515499732628,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_skewness,-5.156706440248112e-10,0.9999999987001874,0.0619649221599537,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_spectral_centroid,-2.3243851186000632e-10,0.9999999999685464,331.49255119901284,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_spectral_entropy,-3.2075782976138656e-10,1.0000000000633942,1.195583697594412,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_spectral_kurtosis,4.036674026407196e-10,1.000000000121727,1988.683256231072,False,pass
cross_load,full_engineered_features_254,scalar,vib_1_std,-1.8561223715866936e-10,0.9999999991316212,0.0520373512200197,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_band_energy_0_500,-2.5188505080956417e-10,0.9999999922858204,26118.30341993728,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_band_energy_2000_5000,1.1075810338619936e-10,0.9999999999274156,1291421.9369582436,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_band_energy_500_2000,-1.7758773222914246e-10,0.9999999989074326,94789.8374434747,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_clearance_factor,5.87671660339797e-11,1.0000000021646296,2.4877578512318754,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_crest_factor,-2.6738964903559823e-10,0.999999999548228,1.1384402092522097,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_dominant_frequency,-1.2315616300534622e-09,1.0000000017006494,1595.3521946865908,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_energy,-4.3649768066291664e-11,0.999999999664336,225.2597565348647,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_envelope_band_energy,-4.4875179922114535e-11,1.0000000000696685,376397.39585216646,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_envelope_kurtosis,-3.711085085124463e-10,0.9999999875812406,4.738190117411182,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_envelope_rms,-1.4674336861572958e-10,1.0000000000002465,0.0920611159524207,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_envelope_spectrum_peak_amp,3.23760985450974e-10,1.000000000440382,152.17973213757438,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_envelope_spectrum_peak_freq,1.2409727931061814e-09,1.0000000102870037,383.3234029645403,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_high_frequency_ratio,-2.335240474357011e-10,1.0000000002002594,0.041689019903587,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_impulse_factor,-2.1034045064729407e-10,0.999999995381022,1.8683198037837243,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_keyphase_angle_revolutions,3.706467972356474e-09,1.0000000007860894,16.159218040830094,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_keyphase_estimated_rpm,-5.0514465506423314e-11,1.0000000115778584,1799.8875183266791,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_keyphase_order_energy_0.5_1.5,1.9611670669153544e-10,1.0000000025955844,2550.41323858342,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_keyphase_order_energy_1.5_2.5,5.967217752164597e-11,0.9999999989983712,858.1504383556214,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_keyphase_order_energy_10_20,2.9660466320217726e-10,1.0000000002816858,8841.36696089284,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_keyphase_order_energy_2.5_5,2.5307803408334885e-10,1.0000000057275102,790.0038966233611,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_keyphase_order_energy_20_50,-3.0827297511713465e-10,0.9999999984788588,221216.5643495641,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_keyphase_order_energy_5_10,4.2797837833648367e-10,1.000000004855705,661.7977625193688,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_keyphase_order_entropy,-2.5653548880241198e-11,1.0000000002268952,0.4782826642766484,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_keyphase_peak_order,5.837828606474842e-09,0.9999999976712723,26.97909668321244,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_keyphase_peak_order_amp,3.201564813092121e-10,1.0000000001479767,136.49914548340192,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_keyphase_pulse_count,3.706467972356474e-09,1.0000000007860894,16.159218040830094,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_keyphase_rpm_std,-3.395454856777344e-10,0.9999999929946838,338.3512187993073,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_kurtosis,3.1381661880050115e-10,1.0000000045332524,2.7333484148639853,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_mean,9.35318015027342e-12,1.000000009832594,0.0007529817169619,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_order_energy_0.5_1.5,3.91364267608258e-10,1.000000009292619,2706.9153373681265,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_order_energy_1.5_2.5,-1.4394016427529968e-10,1.0000000014787531,907.3034406607292,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_order_energy_10_20,-5.382965289783483e-10,0.9999999976670064,10716.75901490954,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_order_energy_2.5_5,1.0361365338581155e-10,1.0000000027297202,849.6040367510822,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_order_energy_20_50,-2.953768602988309e-10,0.9999999976661974,286961.2236634692,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_order_energy_5_10,9.304044123664328e-11,1.000000002830479,724.9951542131889,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_order_entropy,3.1591491244289245e-10,0.9999999990728644,0.696994033387093,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_peak,3.3441190664465787e-10,1.0000000011347618,0.260330541220227,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_peak_order,-4.086998403635497e-09,0.999999984795668,69.17675769117805,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_peak_order_amp,-5.038750088292244e-10,0.9999999983383824,206.39700639439388,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_peak_to_peak,-1.2008318872807098e-10,0.999999999972242,0.4991821044497929,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_rms,1.917859218644932e-10,1.0000000000019262,0.0650980739982115,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_shape_factor,-2.4282821111174157e-10,0.9999999986687768,0.0654535276073444,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_skewness,7.729043187041016e-10,0.9999999983224588,0.0799238095070098,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_spectral_centroid,-2.95214269067229e-10,1.0000000005415597,670.1227295824773,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_spectral_entropy,3.1591491244289245e-10,0.9999999990728644,0.696994033387093,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_spectral_kurtosis,4.588659302457908e-10,1.0000000008930672,1065.5145954696293,False,pass
cross_load,full_engineered_features_254,scalar,vib_2_std,-1.6080511910176732e-10,1.0000000004697962,0.0650970395104211,False,pass
cross_load,full_engineered_features_254,vibration,channel_0,-3.392481237872649e-12,1.0000000000019262,0.1801412650482085,False,pass
cross_load,full_engineered_features_254,vibration,channel_1,8.668670032900932e-12,0.9999999999943184,0.0938297220191064,False,pass
cross_load,full_engineered_features_254,vibration,channel_2,3.476689123178987e-12,1.000000000017864,0.0936331265979229,False,pass
cross_load,raw_8192,vibration_current,channel_0,-3.392481237872649e-12,1.0000000000019262,0.1801412650482085,False,pass
cross_load,raw_8192,vibration_current,channel_1,8.668670032900932e-12,0.9999999999943184,0.0938297220191064,False,pass
cross_load,raw_8192,vibration_current,channel_2,3.476689123178987e-12,1.000000000017864,0.0936331265979229,False,pass
cross_load,raw_8192,vibration_current,channel_3,-1.0953679313496213e-13,1.0000000000055285,0.1721606951269978,False,pass
cross_load,raw_8192,vibration_current,channel_4,-8.69829662892531e-13,0.9999999999980504,0.1715980511957615,False,pass
cross_load,raw_8192,vibration_current,channel_5,4.350837737883983e-12,1.0000000000106712,0.1717763239636307,False,pass
cross_rpm,full_engineered_features_254,current,channel_0,5.050702107734798e-12,1.0000000000064342,0.1965048840422976,False,pass
cross_rpm,full_engineered_features_254,current,channel_1,7.2776201490425e-13,1.0000000000007512,0.1956778200425604,False,pass
cross_rpm,full_engineered_features_254,current,channel_2,4.632973337166159e-12,1.0000000000059406,0.1960341660519176,False,pass
cross_rpm,full_engineered_features_254,scalar,cur_0_band_energy_0_500,-1.2492787608591242e-10,0.9999999995624832,1099347.376315029,False,pass
